id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,reviews_per_month,number_of_reviews,last_review,calculated_host_listings_count,availability_365
1.04E+18,曼谷中心步行5分钟 BTS Nana站/Asok,492926390,Ann,,Vadhana,13.74275238,100.5575556,Entire home/apt,1300,1,1,6,6/2/2024,7,102
1.04E+18,A2 Comfortable space wt Kitchen,10170452,Narn,"Khet Bang Rak, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.72782,100.53049,Entire home/apt,2400,1,1.06,7,4/12/2024,18,213
1.04E+18,20%OFF Executive 1BR Resort Style WiFi Kitchen BTS,19266319,Alex,,Vadhana,13.71283845,100.5971895,Entire home/apt,1191,28,0.94,6,6/6/2024,38,362
1.04E+18,윌간50%할인/옥상수영장/시암파라곤/방콕중심/면세점/빠뚜남시장/시암파라곤/공항철도/BTS2,54813664,Best,,Ratchathewi,13.75725573,100.539631,Entire home/apt,2900,30,1.06,7,5/27/2024,11,43
1.04E+18,"A3 Large Room, Full Facilities",10170452,Narn,,Bang Rak,13.72867883,100.5298531,Entire home/apt,2261,1,0.51,3,4/15/2024,18,244
1.04E+18,King Bed-Jacuzzi-Thong Lo Luxury,359746382,Saucy,,Vadhana,13.73078,100.58018,Entire home/apt,1616,2,3.25,21,6/26/2024,19,64
1.04E+18,市中心两居室,133849226,Aidan,,Huai Khwang,13.75833,100.56937,Entire home/apt,2214,1,3.32,21,6/11/2024,66,259
1.04E+18,high-rise landscape pool hot spring sauna gym,101430472,Berlin,,Ratchathewi,13.75046,100.5558,Entire home/apt,1586,3,1.53,9,6/9/2024,2,227
1.04E+18,"Apt@RCA, Airport Link (BTS), Gym",548928463,Prapas,,Huai Khwang,13.7505075,100.5792858,Entire home/apt,650,30,0.82,4,5/13/2024,1,235
1.04E+18,"Cozy apartment silom, bkk city center",549699826,Natthaya,,Bang Rak,13.72911804,100.530028,Private room,950,2,2.47,16,5/29/2024,4,133
1.04E+18,City Center Studio - close to BTS & Emquartier,36834105,Felicia,,Khlong Toei,13.72423179,100.5692403,Entire home/apt,1243,4,1.98,13,6/17/2024,3,64
1.04E+18,距离廊曼机场最近的住宿,541168094,海英,,Don Mueang,13.94315,100.58049,Private room,2578,1,,0,,1,78
1.04E+18,Sukhumvit BTS On nut 高端公寓 曼谷市中心 鄰近BTS 泳池 健身房 A1,548479432,Parichat,,Phra Khanong,13.70497,100.60679,Entire home/apt,1000,4,3.35,22,6/24/2024,4,158
1.04E+18,Chang Siam Inn in,549703751,Chang Siam Inn,,Ratchathewi,13.7516739,100.5464848,Private room,986,1,0.91,1,5/26/2024,1,360
1.04E+18,"Canal Touch, Big House, MRT",548944756,Pran,,Phasi Charoen,13.71226221,100.4394128,Entire home/apt,4800,1,,0,,1,252
1.04E+18,超美顶楼泳池空中花园辉煌网红公寓,391835027,Room,,Huai Khwang,13.77928578,100.5748521,Entire home/apt,,300,,0,,2,89
1.04E+18,Minimal room 2min to sky train.,7489121,Anis,,Suanluang,13.73807,100.64222,Private room,1050,1,0.51,3,3/8/2024,13,270
1.04E+18,7F39#Pool&BTS Nana&MRT Sukhumvit&Max2ppl,508348937,村上,"Watthana, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.74877,100.55736,Entire home/apt,1657,1,1.91,13,6/11/2024,51,90
1.04E+18,Midtown 2beds for4 @airportlink,63362782,Tanya,"Khet Suan Luang, Krung Thep Maha Nakhon, Thailand",Suanluang,13.74612,100.60136,Entire home/apt,1200,3,0.79,5,1/12/2024,4,270
1.04E+18,luxury condo Rama9 area,549210842,Sutticha,,Huai Khwang,13.75826157,100.5677591,Entire home/apt,,20,,0,,18,269
1.04E+18,Family Room nearby BTS station.,53265008,Aut,,Chom Thong,13.71249,100.46646,Private room,2400,1,0.17,1,1/1/2024,1,270
1.04E+18,曼谷碧桂园超大两房80平闹中取静,391835027,Room,,Huai Khwang,13.76727,100.58146,Entire home/apt,2114,30,,0,,2,89
1.04E+18,Kim Dindang Condominium,438900741,Akkaradet,,Din Daeng,13.77501753,100.5635689,Private room,,1,,0,,1,270
1.04E+18,曼谷bangsue瑞吉国际公馆22楼,36132307,金色的家园,"Khet Bang Sue, Krung Thep Maha Nakhon, Thailand",Bang Sue,13.82004324,100.5312106,Entire home/apt,899,1,1.65,11,6/17/2024,2,260
1.04E+18,Condo ที่ดีที่สุดในย่าน พระราม9,549210842,Sutticha,,Huai Khwang,13.75613,100.56965,Entire home/apt,3000,20,,0,,18,269
1.04E+18,Condo Rama9 area (1),549210842,Sutticha,,Huai Khwang,13.75756895,100.5695935,Entire home/apt,2000,20,,0,,18,269
1.04E+18,"Newly Renovated Studio near Ari, Wifi, Workspace",548943543,Jam,"Khet Phaya Thai, Krung Thep Maha Nakhon, Thailand",Phaya Thai,13.78348,100.53621,Entire home/apt,1100,20,0.64,3,4/28/2024,1,217
1.04E+18,Condo  rama 9-asoke area,549210842,Sutticha,,Huai Khwang,13.75391,100.57514,Entire home/apt,1400,30,,0,,18,269
1.04E+18,City Center Siam; 360º Pool,122824264,Tony,"Khet Ratchathewi, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.7491295,100.5438188,Entire home/apt,1519,27,0.76,3,6/1/2024,24,288
1.04E+18,Everything you need is here! Big space! Free Wi-Fi,435016000,Balloon,,Chatu Chak,13.81393,100.57669,Entire home/apt,1161,10,0.9,6,5/9/2024,36,253
1.04E+18,Private Full-Floor Spacious 5BR in China Town,37284010,Khaophot,"Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon, Thailand",Pom Prap Sattru Phai,13.74088559,100.5119184,Entire home/apt,8711,1,2.01,12,6/12/2024,7,229
1.04E+18,Cozy room near-BTS Iconsiam A505,523234898,Tararat,,Khlong San,13.7193274,100.4993221,Entire home/apt,671,5,1.35,9,5/12/2024,20,231
1.04E+18,ที่พักใกล้ BTS ย่านonnut,549210842,Sutticha,,Vadhana,13.72117,100.60281,Entire home/apt,1200,4,,0,,18,269
1.04E+18,ที่พักย่าน onnut และ Sukhumvit 77,549210842,Sutticha,,Vadhana,13.71903,100.60495,Entire home/apt,1200,4,,0,,18,269
1.04E+18,You Happy Hostel Bangkapi,523998356,Saleera,"Khet Bang Kapi, Krung Thep Maha Nakhon, Thailand",Bang Kapi,13.77426249,100.6419491,Private room,700,1,,0,,2,270
1.04E+18,Homeplace chan 23/1 L2A,481516244,Somsri,,Yan na wa,13.70338774,100.5316829,Private room,1351,5,,0,,1,90
1.04E+18,超高楼层39楼/顶级全新豪华公寓/rama9/火车夜市,157804575,Chang,,Huai Khwang,13.75719874,100.5688071,Entire home/apt,1600,25,,0,,45,269
1.04E+18,39楼位于曼谷市中心顶级公寓/rama9/RCA/中国大使馆,28558403,Chao.House,,Huai Khwang,13.75685,100.56914,Entire home/apt,1700,20,,0,,36,270
1.04E+18,"Studio 500m to BTS, Bathtub, Pool, Safe",95548084,Mod Apiluk,,Khlong Toei,13.7267521,100.5698045,Entire home/apt,1386,1,4.35,29,6/23/2024,48,117
1.04E+18,ที่พักย่าน onnut ใกล้BTS,549210842,Sutticha,,Vadhana,13.71919,100.6049,Entire home/apt,1700,4,0.33,2,1/18/2024,18,269
1.04E+18,Condo Asok area,549210842,Sutticha,,Khlong Toei,13.73701,100.55587,Entire home/apt,2600,4,,0,,18,269
1.04E+18,"HPZP_30th Sky floor, Luxury, 5 mins to Nana BTS",35082871,Ed,"Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.7438425,100.556695,Entire home/apt,1280,1,2.47,16,6/15/2024,53,359
1.04E+18,ที่พักใจกลางอโศก asoke area,549210842,Sutticha,,Khlong Toei,13.73552,100.55725,Entire home/apt,2600,4,,0,,18,269
1.04E+18,Classy 2-Bed Condo 250m to Gateway & BTS Ekkamai,340735249,Li,,Khlong Toei,13.71534559,100.5839037,Entire home/apt,3470,3,2.15,14,6/3/2024,2,297
1.04E+18,"New Spacious Lux Suite 3BR/6pl, Soi 11, BTS Nana",37194944,Darren,,Vadhana,13.74440152,100.5559257,Entire home/apt,5935,2,2.85,19,6/16/2024,10,259
1.04E+18,Khaosan Bangkok Thailand hotel - @Kaosan Road,186270866,Elmer,"Khet Phra Nakhon, Krung Thep Maha Nakhon, Thailand",Phra Nakhon,13.75920197,100.4965551,Private room,,1,,0,,161,269
1.04E+18,爱屋·美屋 MRT帕蓝9 拉差达火车 夜市辉煌市场,189562689,金,,Din Daeng,13.76345624,100.5632249,Entire home/apt,1000,30,0.37,1,4/9/2024,1,240
1.04E+18,Khaosan Bangkok Thailand hotel - @Kaosan Road,186270866,Elmer,"Khet Phra Nakhon, Krung Thep Maha Nakhon, Thailand",Phra Nakhon,13.75920718,100.4965765,Private room,,1,,0,,161,269
1.04E+18,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/大漂亮,509257406,Wanfah,,Huai Khwang,13.75704568,100.5672015,Entire home/apt,1700,5,0.17,1,1/3/2024,58,269
1.04E+18,两房两卫/高楼层/顶级全新豪华公寓/rama9/火车夜市,157804575,Chang,,Huai Khwang,13.75562056,100.5693759,Entire home/apt,3300,10,0.48,1,4/26/2024,45,239
1.04E+18,S42 siamese exclusive 42 BTS Ekkamai  swim Gym,179336488,Jc,"Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.71585,100.58566,Entire home/apt,1615,3,0.85,5,2/11/2024,30,226
1.04E+18,Nice Room#CloudPool#Nice GYM#BTSPhrompong#WI-FI,111844630,B,,Khlong Toei,13.72434273,100.5666183,Entire home/apt,1567,20,0.37,2,2/25/2024,32,147
1.04E+18,บ้านเสริมศิริ by G&P,536765291,Napaporn,,Khlong Sam Wa,13.8395973,100.697194,Entire home/apt,1519,1,,0,,2,271
1.04E+18,素坤逸核心区/精品两居室/中文接待/曼谷市中心/月租可用泳池健身房,264864968,文文,,Khlong Toei,13.70359122,100.5934399,Entire home/apt,1212,1,,0,,69,270
1.04E+18,"Bangkok Love, Skytrain Asok, Terminal 21 & Cow Boy",30386490,Andy,"Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.73745,100.56474,Entire home/apt,3050,1,2.48,11,6/24/2024,41,250
1.04E+18,精品两居室/素坤逸核心区/中文接待/曼谷市中心/月租可用泳池健身房,264864968,文文,,Khlong Toei,13.70354,100.59425,Entire home/apt,1212,1,,0,,69,270
1.04E+18,Stylish & Central @Bangkok Skytrain Asok & Cow-Boy,30386490,Andy,"Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.73787007,100.5635903,Entire home/apt,4382,2,4.24,27,6/21/2024,41,137
1.04E+18,Q Chidlom Luxury Nodic Style 中文,533392631,Pariya,,Parthum Wan,13.74838,100.54321,Entire home/apt,2152,3,2.02,12,6/5/2024,5,177
1.04E+18,"Skyline Serenity : 2BR High floor, BTS 5-mins walk",494290512,Park,"Khet Chatuchak, Krung Thep Maha Nakhon, Thailand",Chatu Chak,13.81691,100.56244,Entire home/apt,1778,1,0.87,5,6/8/2024,6,315
1.04E+18,精品两居室/曼谷市中心/月租可用泳池健身房/素坤逸核心区/中文接待,344327171,Alice,,Khlong Toei,13.7034,100.59554,Entire home/apt,1212,1,,0,,74,270
1.04E+18,2 bedroom condo near Iconsiam ( 5 minute to BTS ),484989400,Petcharat,,Khlong San,13.7218568,100.5046623,Entire home/apt,829,20,0.48,1,4/26/2024,9,176
1.04E+18,精品两居室/素坤逸核心区/中文接待/曼谷市中心/月租可用泳池健身房,344327171,Alice,,Khlong Toei,13.70485,100.59371,Entire home/apt,1212,1,,0,,74,270
1.04E+18,M RT拉玛九 五mini步行至地铁口 靠近拉差达火车夜市,224942524,Maow,,Din Daeng,13.76384817,100.5644064,Entire home/apt,1000,30,0.59,2,5/11/2024,8,241
1.04E+18,River Side Condo in Bangkok and Fast Wifi 1000 Mbp,543217194,Prompituck,"Khet Rat Burana, Krung Thep Maha Nakhon, Thailand",Rat Burana,13.6812,100.5027,Entire home/apt,,30,0.16,1,12/28/2023,1,55
1.04E+18,Prach-Chateau BTS Radchayothin 3,537341474,Prachaya,,Chatu Chak,13.83123947,100.5725338,Entire home/apt,1428,1,0.65,4,5/14/2024,3,270
1.04E+18,素坤逸核心区/精品两居室/中文接待/曼谷市中心/月租可用泳池健身房,276781306,Alex,,Khlong Toei,13.70533,100.59436,Entire home/apt,1212,1,,0,,61,270
1.04E+18,精品两居室/素坤逸核心区/中文接待/曼谷市中心/月租可用泳池健身房,276781306,Alex,,Khlong Toei,13.70548399,100.5935994,Entire home/apt,1212,1,,0,,61,270
1.04E+18,Latkrabangbishome Near Suvarnabhumi Airport,549109812,Kannika,"Lat Krabang, Bangkok, Thailand",Lat Krabang,13.72271847,100.7230186,Entire home/apt,4545,1,1.49,10,6/20/2024,1,324
1.04E+18,Room in Tha Phra Near BTS Talat Phlu [Family 1],532152150,BigBull,,Thon buri,13.7132216,100.4760574,Private room,2493,1,1.33,2,5/27/2024,11,357
1.04E+18,good room /bts/pool（loft）,139189243,Hana,,Sathon,13.71383322,100.519889,Entire home/apt,1314,1,0.78,5,5/31/2024,73,269
1.04E+18,"Modern Staycation place near BTS, kitchen, washer",493582683,Patpon,"Phyathai, Bangkok, Thailand",Phaya Thai,13.78329,100.54702,Private room,667,28,1.88,12,6/3/2024,1,286
1.04E+18,很不错的loft 步行到轻轨  有游泳池,139189243,Hana,,Sathon,13.71071662,100.5197868,Entire home/apt,1223,1,0.98,6,5/20/2024,73,268
1.04E+18,Nature Embrace Living Friendly Environment @Bangna,435016000,Balloon,,Bang Na,13.66602,100.65059,Entire home/apt,900,5,0.32,2,2/4/2024,36,270
1.04E+18,全景高层无敌视野公寓 无边泳池 四面佛 暹罗商圈 市中心 Central world Nana,133849226,Aidan,,Ratchathewi,13.74906163,100.5566791,Entire home/apt,2613,1,4.26,27,6/11/2024,66,237
1.04E+18,Big space! Max 5 Guests! Peaceful Living @ Bangna,435016000,Balloon,,Bang Na,13.66705515,100.6515563,Entire home/apt,1254,7,0.17,1,1/2/2024,36,270
1.04E+18,曼谷/市中心/素坤逸高端公寓/房间很新/装修漂亮/onnut,509257406,Wanfah,,Vadhana,13.71440955,100.5983075,Entire home/apt,1380,7,,0,,58,269
1.04E+18,市中心近地铁两卧套房/中文房东/连住送接机/近四面佛/大皇宫/火车夜市/暹罗广场/机场25mins,27721148,Lily,"Khet Ratchathewi, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.75006707,100.5552156,Entire home/apt,1291,1,0.95,6,2/12/2024,35,86
1.04E+18,"Private Room  in Sukhumvit 1, Near BTS Phloen Chit",172263219,Nuttamon,,Parthum Wan,13.74445438,100.550312,Private room,899,1,0.17,1,1/1/2024,10,365
1.04E+18,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/房间漂亮,509257406,Wanfah,,Huai Khwang,13.75535093,100.5696097,Entire home/apt,1300,30,,0,,58,269
1.04E+18,Near Mahanakhon Tower - Stylish 40 sqm,215037025,Eric,,Bang Rak,13.7227221,100.5271337,Entire home/apt,1221,28,,0,,1,269
1.04E+18,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/2室,509257406,Wanfah,,Huai Khwang,13.75704111,100.5693821,Entire home/apt,2900,5,,0,,58,269
1.04E+18,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/无边大泳池,509257406,Wanfah,,Huai Khwang,13.75558959,100.569417,Entire home/apt,1900,5,,0,,58,269
1.04E+18,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/很漂亮,509257406,Wanfah,,Huai Khwang,13.7482543,100.5985922,Entire home/apt,1300,28,,0,,58,269
1.04E+18,泰国曼谷素坤逸onnut，公寓位置好周围很便利，去哪里都方便,509257406,Wanfah,,Suanluang,13.72102,100.62096,Entire home/apt,1100,3,,0,,58,270
1.04E+18,曼谷素坤逸onnut/公寓地理位置便利/周围很多饭店，市中心,509257406,Wanfah,,Suanluang,13.7209,100.62077,Entire home/apt,1100,2,0.17,1,1/3/2024,58,270
1.04E+18,Quiet room near Bangkok Hospital,432983998,Fon,"Khet Huai Khwang, Krung Thep Maha Nakhon, Thailand",Huai Khwang,13.7514247,100.5836948,Entire home/apt,950,4,0.97,4,6/7/2024,19,230
1.04E+18,泰国曼谷素坤逸onnut2室，公寓环境好，去哪里都近，市中心,509257406,Wanfah,,Suanluang,13.72224,100.62097,Entire home/apt,3000,3,0.19,1,1/20/2024,58,271
1.04E+18,Suite minimal near Seacon Square,7489121,Anis,,Suanluang,13.73608,100.64403,Private room,,1,0.3,2,1/16/2024,13,269
1.04E+18,"Loft dans une villa, BTS Nana, Bangkok",5718796,Michel,,Khlong Toei,13.73526289,100.5561216,Entire home/apt,1400,2,3.93,24,6/23/2024,3,253
1.04E+18,Bangkok Home Stay & Hostel,129629547,Grace,,Suanluang,13.74718528,100.6282401,Private room,1200,28,,0,,3,264
1.04E+18,市中心近地铁两卧套房/中文房东/连住送接机/近四面佛/大皇宫/火车夜市/暹罗广场/机场25mins,27721148,Lily,"Khet Ratchathewi, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.75015044,100.5552725,Entire home/apt,1291,1,16.26,103,6/23/2024,35,86
1.04E+18,Room close to Khaosan and Grand Palace 2nd floor,152484190,Lertrit,,Phra Nakhon,13.76332381,100.4964696,Private room,600,1,3.98,17,6/9/2024,7,265
1.04E+18,Comfy room near Khaosan 2nd fl,152484190,Lertrit,,Phra Nakhon,13.76354144,100.4974769,Private room,550,1,1.81,5,5/17/2024,7,270
1.04E+18,Siamese Smiling House.,129943546,สุพัตรา,,Khan Na Yao,13.81981547,100.6809062,Entire home/apt,,1,0.41,2,2/9/2024,1,0
1.04E+18,Spacious upscale suite 2 mins to Thonglor BTS,460683111,Okeaw BNB,,Khlong Toei,13.72492824,100.5774438,Entire home/apt,1794,5,2.45,9,6/7/2024,8,211
1.04E+18,Luxurious condo Rama9 area,549210842,Sutticha,,Huai Khwang,13.75604,100.56738,Entire home/apt,,20,,0,,18,269
1.04E+18,Pet Friendly 1BR near BTS and Shopping Mall,46041827,Terz,"Khet Chatuchak, Krung Thep Maha Nakhon, Thailand",Chatu Chak,13.8248112,100.5679865,Private room,1500,30,,0,,9,239
1.04E+18,Cher Hotel Surasak BTS(fireworks display New Year),493412920,Alice,,Bang Rak,13.7194443,100.5174689,Private room,1970,1,,0,,169,269
1.04E+18,精品两居室/素坤逸/中文接待/曼谷市中心/月租可用游泳池健身,20133201,Willam,,Khlong Toei,13.70446,100.59382,Entire home/apt,1212,1,,0,,64,270
1.04E+18,Pratunam Bangkok Thailand Hotel (Pay at the Hotel),186270866,Elmer,"Khet Ratchathewi, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.7547124,100.5395901,Private room,,1,,0,,161,207
1.04E+18,Chao Phraya 湄南河/河滨夜市@Asiatique /BTS Saphan taksin,210559448,Cora,"Khet Bang Kho Laem, Krung Thep Maha Nakhon, Thailand",Bang Kho laen,13.7056084,100.5108293,Entire home/apt,2683,1,3.92,20,6/10/2024,3,315
1.04E+18,Kingbed high level by staircase At DMK Airport,273690888,Nutsara,"Khet Don Mueang, Krung Thep Maha Nakhon, Thailand",Don Mueang,13.91264789,100.5912934,Private room,549,1,1.48,9,6/5/2024,3,263
1.04E+18,曼谷市中心/精品两居室/素坤逸/中文接待/月租可用游泳池健身,20133201,Willam,,Khlong Toei,13.70463376,100.5939545,Entire home/apt,1212,1,,0,,64,270
1.04E+18,高楼层/位于曼谷市中心顶级公寓/rama9/RCA/中国大使馆,28558403,Chao.House,,Huai Khwang,13.75503,100.56709,Entire home/apt,1900,25,,0,,36,270
1.04E+18,精品两居室/素坤逸/中文接待/曼谷市中心/月租可用游泳池健身,485413319,Yang,,Khlong Toei,13.704938,100.5938482,Entire home/apt,1212,1,,0,,48,270
1.04E+18,cozy space with 1 bedroom,62375848,Itsara,,Suanluang,13.71269256,100.6131427,Private room,800,1,,0,,1,236
1.04E+18,Family Room in Charan-Pinklao [Room 1],532152150,BigBull,,Bang Phlat,13.7885503,100.4873505,Private room,2667,1,0.32,2,6/26/2024,11,256
1.04E+18,Central home 3mins to Terminal21,549888660,Natt,"Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.73931319,100.5604511,Entire home/apt,11929,1,5.32,28,6/24/2024,1,240
1.04E+18,New Bangkok hotel on special 301 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,4.97,31,6/15/2024,87,353
1.04E+18,Susan Bangkok Hotel,172757171,Patcharee,"Khet Bang Phlat, Krung Thep Maha Nakhon, Thailand",Bang Phlat,13.78072536,100.4785908,Private room,,1,,0,,69,270
1.04E+18,New Bangkok hotel on special 201 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Private room,821,1,5.68,36,6/24/2024,87,360
1.04E+18,Ekkamai12 ThongLor10 7/11+Donki_Free AirportPickup,70242323,Martin & Jasmine,"Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.73201183,100.5871707,Entire home/apt,9214,2,3.44,22,6/20/2024,4,256
1.04E+18,New Bangkok hotel on special 302 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1481,1,2.38,15,6/12/2024,87,340
1.04E+18,Cozy room @ Caf'e house near Khaosan road,547817201,Wichaya,,Phra Nakhon,13.75633104,100.4979891,Private room,1286,1,2.82,17,4/29/2024,5,175
1.04E+18,Condo 1BR near BTS Chokchai4 station,221799522,Titiporn,,Wang Thong Lang,13.79596298,100.5997276,Entire home/apt,890,2,0.96,6,4/17/2024,1,220
1.04E+18,Centro (บางนา วงแหวน) บ้านติดสโมสร,428058482,Pimchada,,Pra Wet,13.688231,100.6902749,Entire home/apt,,1,,0,,1,0
1.04E+18,The  ICON SIAM  @BTS Krungthon,486989043,Jason,,Khlong San,13.72168,100.50335,Entire home/apt,790,28,0.25,1,2/27/2024,10,89
1.04E+18,New Bangkok hotel on special 316 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,3.59,22,5/29/2024,87,349
1.04E+18,One Siam/Platinum Fashion Mall/Mrt Arl Bts/MBK/GYM,52161947,Noons,,Ratchathewi,13.75783,100.53835,Entire home/apt,,30,,0,,125,353
1.04E+18,两居室/高楼层/位于曼谷市中心顶级公寓/rama9/RCA/中国大使馆,28558403,Chao.House,,Huai Khwang,13.75522,100.56787,Entire home/apt,3000,15,,0,,36,239
1.04E+18,New Bangkok hotel on special 216 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1496,1,6.13,39,6/25/2024,87,359
1.04E+18,超高楼层/俯瞰曼谷/位于曼谷市中心顶级公寓/rama9/RCA/中国大使馆,28558403,Chao.House,,Huai Khwang,13.75552404,100.5690238,Entire home/apt,,15,0.25,1,2/29/2024,36,270
1.04E+18,精品两居室/素坤逸核心区/中文接待/曼谷市中心/月租可用泳池健身房,485413319,Yang,,Khlong Toei,13.70338,100.59127,Entire home/apt,1212,1,,0,,48,270
1.04E+18,New Bangkok hotel on special 315 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,4.37,15,6/12/2024,87,360
1.04E+18,步行3分钟到BTS站/暹罗商圈/皇权免税店/皇室用地绿植豪宅,225304803,Narak,,Ratchathewi,13.75484001,100.5302317,Entire home/apt,2020,28,0.56,2,5/31/2024,9,239
1.04E+18,New Bangkok hotel on special 215 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1244,1,4.35,27,6/12/2024,87,361
1.04E+18,New Bangkok hotel on special 401 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,5.44,35,6/2/2024,87,342
1.04E+18,Enjoy BKK city & local thai fare,1625583,Yang Jinhong,"แขวงพระโขนงใต้, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.70696884,100.5985827,Entire home/apt,1470,2,3.03,11,6/16/2024,1,66
1.04E+18,曼谷市中心rama9高端公寓/靠近拉差达夜市/地铁/商场/顶层泳池/空间很大,509257406,Wanfah,,Huai Khwang,13.75654758,100.5692134,Entire home/apt,1260,5,0.43,2,4/11/2024,58,269
1.04E+18,New Bangkok hotel on special 402 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,5.21,33,6/20/2024,87,351
1.04E+18,New Bangkok hotel on special 314 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.760159,100.494151,Entire home/apt,519,1,5.56,35,6/15/2024,87,351
1.04E+18,New Bangkok hotel on special 214 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,4.43,26,6/23/2024,87,361
1.04E+18,New Bangkok hotel on special 403 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,6.54,41,6/8/2024,87,358
1.04E+18,New Bangkok hotel on special 404 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,519,1,4.38,27,6/23/2024,87,352
1.04E+18,New Bangkok hotel on special 304 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1259,1,7.54,48,6/20/2024,87,344
1.04E+18,New Bangkok hotel on special 406 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.760632,100.493752,Entire home/apt,519,1,5.11,31,6/11/2024,87,361
1.04E+18,UTD Apartment soi 8 Room 411,548623102,Yair,,Suanluang,13.71127084,100.6083111,Entire home/apt,799,28,,0,,9,269
1.04E+18,"Premier/Near Central Pinklao,Bang Yi Khan MRT",172757171,Patcharee,"Khet Bang Phlat, Krung Thep Maha Nakhon, Thailand",Bang Phlat,13.77725,100.48335,Private room,,1,,0,,69,270
1.04E+18,New Bangkok hotel on special 405 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,784,1,4.68,27,6/23/2024,87,362
1.04E+18,"Cozy & Chic condo, Pool, Gym | Central Rama 2",92774845,Phattrathorn,"Khet Chom Thong, Krung Thep Maha Nakhon, Thailand",Chom Thong,13.67237233,100.4597711,Entire home/apt,814,1,2.02,11,6/12/2024,1,257
1.04E+18,New Bangkok hotel on special 303 For Couple/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1999,1,5.65,35,6/20/2024,87,360
1.04E+18,New Bangkok hotel on special 408 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.760652,100.493759,Entire home/apt,784,1,2.8,17,5/23/2024,87,359
1.04E+18,New Bangkok hotel on special 310 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1230,1,6.37,41,6/2/2024,87,361
1.04E+18,New Bangkok hotel on special 407 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.760632,100.493752,Entire home/apt,1496,1,5.05,32,6/13/2024,87,351
1.04E+18,"Studio in Bangkok, 5-min walk from BTS near BITEC",267104110,Moon,,Bang Na,13.66007127,100.6061426,Entire home/apt,800,1,2.02,13,6/4/2024,5,351
1.04E+18,New Bangkok hotel on special 409 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.760726,100.493732,Entire home/apt,519,1,3.46,22,6/19/2024,87,360
1.04E+18,New Bangkok hotel on special 210 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.7608815,100.4934021,Entire home/apt,1230,1,5.05,32,6/24/2024,87,353
1.04E+18,New Bangkok hotel on special 410 For Family/Friend,549695174,The Greens,,Phra Nakhon,13.760676,100.493759,Entire home/apt,519,1,5.38,35,6/24/2024,87,365
